Iteration	Posterior	Likelihood	Prior	alpha	clock	lambda	mu	pi[1]	pi[2]	pi[3]	pi[4]	r[1]	r[2]	r[3]	r[4]	rates[1]	rates[2]	rates[3]	rates[4]	rates[5]	rates[6]	tmrca
520	-27097.48	-26858.48	-238.9952	0.05557591	1.543475e-05	0.02205945	0.02005739	0.31827	0.291094	0.133531	0.257105	8.16679e-12	4.26223e-06	0.00943443	3.99056	0.0131567	0.492777	0.0252067	0.00493477	0.457946	0.00597951	318.5177
525	-27097.48	-26860.28	-237.202	0.06157536	1.628054e-05	0.02902233	0.0219248	0.327404	0.280478	0.134037	0.25808	9.27077e-11	1.43533e-05	0.0156163	3.98437	0.0105842	0.521916	0.0145185	0.00888417	0.438804	0.00529398	295.2263
530	-27102.99	-26867.31	-235.6766	0.0337313	1.702144e-05	0.03339975	0.02540636	0.328348	0.281286	0.131542	0.258824	7.90791e-19	1.32875e-09	0.000331107	3.99967	0.011116	0.5496	0.0271132	0.009364	0.375928	0.0268796	270.9525
535	-27096.9	-26859.39	-237.5095	0.05320741	1.674714e-05	0.02818807	0.02026961	0.32996	0.278624	0.130297	0.261119	2.6915e-12	2.44734e-06	0.0074942	3.9925	0.00582455	0.561288	0.0229423	0.00956314	0.383923	0.0164596	309.5376
540	-27106.15	-26867.39	-238.7648	0.02592948	1.557028e-05	0.01708118	0.0104288	0.332294	0.280594	0.131219	0.255893	3.37454e-24	2.7467e-12	2.54721e-05	3.99997	0.0076681	0.485037	0.0198256	0.00677219	0.469011	0.0116857	290.1844
545	-27094.73	-26857.68	-237.0524	0.02898907	1.443728e-05	0.02203727	0.02052593	0.33269	0.280929	0.130182	0.256199	9.51922e-22	4.61201e-11	8.21087e-05	3.99992	0.00774675	0.490013	0.0210171	0.00645038	0.463309	0.0114639	305.2225
550	-27091.49	-26855.07	-236.4187	0.05082112	1.722575e-05	0.02643136	0.02034272	0.33269	0.280929	0.130182	0.256199	7.92241e-13	1.32804e-06	0.00581513	3.99418	0.00557961	0.563378	0.0273685	0.0112054	0.374372	0.0180971	310.8362
555	-27090.44	-26853.82	-236.6196	0.02282197	1.693683e-05	0.02643136	0.01451785	0.329804	0.280208	0.129052	0.260935	2.32735e-27	7.21525e-14	5.62612e-06	3.99999	0.00569303	0.574829	0.0160979	0.0115203	0.381982	0.00987767	263.2842
560	-27089.82	-26854.36	-235.4622	0.04037064	1.6891e-05	0.02257084	0.01512021	0.320981	0.283619	0.130623	0.264777	6.80711e-16	3.89626e-08	0.0013449	3.99866	0.00890202	0.572087	0.0160211	0.0122791	0.380159	0.010552	265.0821
565	-27091.93	-26855.08	-236.8434	0.09096545	1.69891e-05	0.02037207	0.009220595	0.322581	0.285033	0.128446	0.26394	1.33072e-07	0.000542437	0.0705241	3.92893	0.0078422	0.57352	0.0151988	0.0123099	0.381112	0.0100177	272.107
570	-27087.87	-26853.51	-234.355	0.07368958	1.585649e-05	0.02805032	0.02144639	0.324072	0.289441	0.131159	0.255328	3.74664e-09	9.11536e-05	0.0336406	3.96627	0.00544629	0.539803	0.0272481	0.00766326	0.410077	0.00976229	275.9817
575	-27111.44	-26866.81	-244.636	0.007954474	1.657601e-05	0.03020731	0.0136717	0.31401	0.2945	0.131698	0.259791	1.14944e-76	1.60556e-38	3.30449e-16	4	0.00483996	0.485136	0.0243685	0.00310999	0.47162	0.0109247	318.2989
580	-27095.28	-26858.31	-236.9621	0.09289392	1.652428e-05	0.02741831	0.02593318	0.323167	0.280627	0.134362	0.261844	1.82537e-07	0.000635195	0.0752954	3.92407	0.00709922	0.515424	0.0256733	0.00485931	0.441853	0.00509061	328.3605
585	-27095.72	-26860.35	-235.3702	0.05792186	1.625236e-05	0.03534249	0.02940496	0.324248	0.280613	0.133308	0.261831	2.24204e-11	7.06069e-06	0.0116331	3.98836	0.00578261	0.532954	0.0178972	0.0109769	0.424293	0.00809649	269.2125
590	-27093.94	-26856.54	-237.3959	0.02619409	1.674919e-05	0.03332913	0.02319075	0.32061	0.285328	0.135169	0.258893	5.79099e-24	3.59808e-12	2.84919e-05	3.99997	0.00404092	0.531719	0.0208758	0.013107	0.423309	0.00694829	291.2878
595	-27097.92	-26858.68	-239.2395	0.08066308	1.531334e-05	0.02807509	0.02708938	0.320567	0.28529	0.135283	0.258859	1.90318e-08	0.000205322	0.0471266	3.95267	0.00634098	0.529317	0.0165169	0.00773476	0.417015	0.023076	321.6885
600	-27092.41	-26853.99	-238.4223	0.01670243	1.566245e-05	0.02202351	0.02014806	0.315784	0.29093	0.134918	0.258368	5.03262e-37	1.06157e-18	5.55765e-08	4	0.0107644	0.553385	0.0288271	0.00514538	0.396944	0.00493376	300.1841
605	-27096.49	-26857.99	-238.4945	0.05106623	1.629847e-05	0.01962779	0.0200263	0.31679	0.288671	0.135348	0.259192	9.03033e-13	1.41784e-06	0.00597517	3.99402	0.0104626	0.537871	0.0280189	0.0172584	0.398861	0.00752879	325.2948
610	-27090.89	-26853.4	-237.4972	0.02171807	1.693414e-05	0.01915496	0.01471174	0.326473	0.284579	0.133429	0.255518	1.06181e-28	1.54129e-14	2.96504e-06	4	0.00693241	0.508385	0.0197724	0.018656	0.431161	0.0150934	294.6085
615	-27094.66	-26858.34	-236.3203	0.01738336	1.678682e-05	0.03456185	0.0213692	0.324596	0.282943	0.130632	0.261829	1.29933e-35	5.39368e-18	1.09107e-07	4	0.00999504	0.553698	0.037686	0.00230791	0.377134	0.0191788	261.1846
620	-27096.93	-26860.43	-236.5024	0.08081208	1.561002e-05	0.02829814	0.0301687	0.328363	0.281365	0.129903	0.260369	1.96441e-08	0.000208596	0.047437	3.95235	0.0148209	0.496232	0.0191849	0.0117206	0.435283	0.0227592	305.9169
625	-27093.61	-26856.76	-236.8505	0.01047347	1.451182e-05	0.03215265	0.03175445	0.329865	0.276753	0.129984	0.263398	1.83744e-58	2.02953e-29	1.97955e-12	4	0.0129944	0.55883	0.0237247	0.012501	0.38164	0.0103095	303.3228
630	-27090.12	-26852.37	-237.7487	0.03402745	1.463416e-05	0.03232103	0.03175445	0.328821	0.280823	0.13257	0.257786	1.13079e-18	1.58889e-09	0.000356603	3.99964	0.0130261	0.560191	0.021348	0.0125314	0.382569	0.0103346	310.2906
635	-27088.3	-26850.65	-237.6517	0.02202006	1.559555e-05	0.03239044	0.02568778	0.320372	0.291054	0.131965	0.256609	2.54808e-28	2.38758e-14	3.55553e-06	4	0.00974889	0.563699	0.0214817	0.00970611	0.384965	0.0103993	324.9938
640	-27089.3	-26850.57	-238.7346	0.0158382	1.473962e-05	0.03468203	0.02644164	0.326405	0.288024	0.128547	0.257024	5.43196e-39	1.10297e-19	2.17164e-08	4	0.00528517	0.574747	0.021124	0.00954449	0.383897	0.00540197	316.304
645	-27090.24	-26852.59	-237.65	0.07373964	1.541953e-05	0.03471349	0.03619129	0.326103	0.288153	0.128605	0.257139	3.79476e-09	9.17367e-05	0.0337298	3.96618	0.0100463	0.506393	0.0289717	0.00265428	0.435991	0.0159433	328.971
650	-27098.42	-26856	-242.4206	0.003297438	1.414498e-05	0.02817034	0.02604326	0.327315	0.280972	0.131383	0.26033	1.46178e-183	5.72801e-92	2.17042e-38	4	0.00962408	0.542267	0.0258936	0.00492086	0.408419	0.00887471	317.9985
655	-27093.63	-26850.78	-242.8477	0.01598365	1.336597e-05	0.02342678	0.02439529	0.328133	0.281674	0.129212	0.260981	1.20462e-38	1.64249e-19	2.56187e-08	4	0.00839803	0.522172	0.024934	0.0047385	0.427934	0.0118239	369.88
660	-27095.22	-26853.04	-242.1834	0.01632113	1.325635e-05	0.02723141	0.02024435	0.326365	0.280156	0.132939	0.26054	7.23944e-38	4.02641e-19	3.71676e-08	4	0.0048753	0.515713	0.0269594	0.00745529	0.430476	0.0145208	399.5566
665	-27101.63	-26857.13	-244.5044	0.07793996	1.298774e-05	0.03594466	0.03518848	0.325954	0.281462	0.132771	0.259813	1.04447e-08	0.00015214	0.0416123	3.95824	0.0116762	0.515699	0.0201354	0.00871626	0.430465	0.0133085	405.493
670	-27097.36	-26851.31	-246.0461	0.05941597	1.250812e-05	0.03771858	0.03354882	0.327983	0.279601	0.134495	0.257921	4.09183e-11	9.53741e-06	0.0131793	3.98681	0.0149056	0.508218	0.0205528	0.00631708	0.434516	0.0154906	395.9711
675	-27105.52	-26860.57	-244.9566	0.04587824	1.311549e-05	0.03491527	0.032063	0.327821	0.279463	0.134429	0.258286	4.19636e-14	3.05774e-07	0.00316166	3.99684	0.014951	0.509769	0.0206155	0.00678885	0.435841	0.0120351	382.4032
680	-27105.66	-26858.88	-246.7805	0.04553007	1.258565e-05	0.03713373	0.03656993	0.32579	0.279764	0.134574	0.259872	3.33078e-14	2.72427e-07	0.00301375	3.99699	0.0108603	0.561464	0.0221807	0.00771139	0.387841	0.00994306	366.2251
685	-27103.65	-26858.08	-245.5721	0.03742941	1.331504e-05	0.03386495	0.03820951	0.328687	0.282252	0.133092	0.25597	4.58436e-17	1.01138e-08	0.000768565	3.99923	0.00983587	0.573844	0.0189641	0.00925963	0.374389	0.013707	338.2704
690	-27094.88	-26851.71	-243.1707	0.00618779	1.209822e-05	0.03455807	0.03104521	0.327032	0.282947	0.13342	0.256601	2.82345e-98	2.51676e-49	1.08341e-20	4	0.00526281	0.558717	0.0184641	0.00702414	0.400865	0.00966722	414.4246
695	-27101.84	-26855.28	-246.5623	0.02833647	1.151357e-05	0.03402449	0.03218844	0.326042	0.286766	0.127128	0.260064	3.16478e-22	2.65941e-11	6.534e-05	3.99993	0.00583416	0.51884	0.0243026	0.00675857	0.437631	0.00663426	425.7547
700	-27100	-26853.86	-246.145	0.0179926	1.131994e-05	0.03402449	0.03218844	0.328202	0.288666	0.130657	0.252474	1.93376e-34	2.08067e-17	1.9106e-07	4	0.00736123	0.559177	0.0302725	0.00354394	0.39283	0.00681503	385.9217
705	-27092.87	-26845.47	-247.4013	0.03361671	1.226602e-05	0.03173776	0.02976139	0.325863	0.289671	0.131112	0.253354	6.87435e-19	1.23889e-09	0.000321626	3.99968	0.00705262	0.545948	0.0310792	0.00264684	0.403298	0.00997485	385.2403
710	-27102.67	-26853.31	-249.3538	0.05653877	1.183575e-05	0.03468763	0.03529565	0.329293	0.282194	0.132493	0.25602	1.24874e-11	5.27001e-06	0.0103031	3.98969	0.00791462	0.53235	0.0269559	0.00362001	0.425163	0.00399628	418.7805
715	-27109.44	-26861.44	-248.0006	0.02010161	1.206679e-05	0.03413877	0.03600168	0.320673	0.284478	0.13215	0.262698	6.2655e-31	1.18413e-15	1.02223e-06	4	0.00839273	0.577071	0.0201882	0.00806295	0.379175	0.00710988	449.4059
720	-27107.16	-26858.83	-248.3288	0.04085261	1.086532e-05	0.02596008	0.02104628	0.319819	0.286385	0.131798	0.261998	1.02063e-15	4.77072e-08	0.00146276	3.99854	0.00971871	0.554619	0.0174984	0.00933683	0.400594	0.00823318	455.9861
725	-27103.71	-26852.85	-250.8519	0.03708794	1.047642e-05	0.02190856	0.02215309	0.31776	0.284541	0.136984	0.260715	3.25993e-17	8.52889e-09	0.000716094	3.99928	0.00695692	0.503729	0.0181129	0.0100403	0.448733	0.0124278	480.9211
730	-27110.48	-26858.49	-251.992	0.056534	9.594487e-06	0.02536693	0.02309719	0.316424	0.285098	0.137252	0.261225	1.24616e-11	5.26456e-06	0.0102987	3.9897	0.0081663	0.545761	0.0195531	0.0126491	0.398276	0.0155953	554.612
735	-27105.27	-26852.39	-252.8825	0.056534	1.017913e-05	0.02101193	0.01605359	0.321374	0.289558	0.133384	0.255684	1.24616e-11	5.26456e-06	0.0102987	3.9897	0.00691701	0.556463	0.0155842	0.00425343	0.406086	0.0106963	465.9016
740	-27111.66	-26861.03	-250.6335	0.05413728	1.097153e-05	0.01405648	0.009874297	0.324994	0.285305	0.131425	0.258275	4.20997e-12	3.06057e-06	0.00822288	3.99177	0.00976608	0.49646	0.0220972	0.0108978	0.45557	0.00520898	411.7518
745	-27111.87	-26860.66	-251.2102	0.03737164	1.030545e-05	0.01573035	0.01198627	0.326205	0.286368	0.131575	0.255852	4.32932e-17	9.82851e-09	0.000759494	3.99924	0.0121444	0.578866	0.0282968	0.0135517	0.359316	0.00782448	441.7744
750	-27114.42	-26860.1	-254.3261	0.01371175	1.004896e-05	0.01835256	0.02125284	0.317107	0.292582	0.12884	0.261471	6.91753e-45	1.24492e-22	1.29895e-09	4	0.0178503	0.560919	0.0285182	0.00590553	0.378563	0.00824359	513.7804
755	-27109.86	-26858.86	-250.9961	0.02206294	1.060058e-05	0.02538061	0.02150954	0.321239	0.28584	0.128044	0.264878	2.87964e-28	2.53816e-14	3.64692e-06	4	0.00748111	0.576039	0.0248041	0.004858	0.380443	0.00637441	421.7987
760	-27103.99	-26850.86	-253.1301	0.03558286	1.002641e-05	0.02078338	0.01947443	0.31842	0.287027	0.128576	0.265977	6.70945e-18	3.86979e-09	0.000515916	3.99948	0.00786553	0.546385	0.0265473	0.00519942	0.407181	0.0068224	473.8622
765	-27121.06	-26861.05	-260.014	0.02505058	1.050341e-05	0.02403025	0.02924253	0.32084	0.289208	0.131449	0.258503	5.17172e-25	1.07536e-12	1.72614e-05	3.99998	0.00901553	0.519176	0.0319362	0.00937142	0.415045	0.0154559	510.5536
770	-27118.05	-26863.9	-254.1466	0.04399442	1.061029e-05	0.02403025	0.01967682	0.329588	0.286593	0.131627	0.252192	1.15104e-14	1.60169e-07	0.0024177	3.99758	0.00906316	0.521919	0.0268211	0.00942094	0.417238	0.0155376	468.7759
775	-27107.33	-26850.92	-256.4073	0.03635486	9.201005e-06	0.02456718	0.02298885	0.328831	0.283561	0.132927	0.254681	1.53435e-17	5.85165e-09	0.000612476	3.99939	0.01212	0.526003	0.0241696	0.00429639	0.420503	0.0129086	531.1763
780	-27117.38	-26864.38	-252.9939	0.07352294	9.916269e-06	0.02772197	0.02520685	0.328121	0.279461	0.137893	0.254525	3.59034e-09	8.92332e-05	0.0333445	3.96657	0.00768263	0.530025	0.01914	0.00349412	0.423718	0.0159401	481.1977
785	-27117.9	-26872.15	-245.7477	0.007992114	1.160284e-05	0.03185285	0.03073251	0.332587	0.283265	0.126159	0.257989	2.61184e-76	2.42023e-38	3.91809e-16	4	0.00764222	0.527402	0.0193725	0.000975403	0.439348	0.0052592	384.0982
790	-27109.68	-26860.16	-249.5247	0.01282326	1.081254e-05	0.02732619	0.03016146	0.332908	0.283929	0.126454	0.25671	6.27656e-48	3.75024e-24	3.03616e-10	4	0.00686107	0.552253	0.0231084	0.000845548	0.404549	0.0123834	445.7774
795	-27105.08	-26857.45	-247.6278	0.08342003	1.166901e-05	0.02732619	0.02649807	0.332761	0.283803	0.126398	0.257037	3.35707e-08	0.00027263	0.0530121	3.94672	0.00678321	0.545985	0.0228462	0.00137626	0.412674	0.0103354	420.376
800	-27106.69	-26857.79	-248.8949	0.05462211	1.089564e-05	0.02657736	0.02700266	0.325669	0.279277	0.130229	0.264826	5.28389e-12	3.42864e-06	0.00861969	3.99138	0.00816178	0.514327	0.0233701	0.00146019	0.437842	0.0148388	403.8428
805	-27102.9	-26853.75	-249.1546	0.04579781	1.15082e-05	0.02866142	0.0278812	0.3211	0.292323	0.128198	0.258379	3.97954e-14	2.97772e-07	0.00312706	3.99687	0.00796456	0.516837	0.0234842	0.00488533	0.439038	0.00779083	428.0833
810	-27100.65	-26851.27	-249.3783	0.006990109	1.109337e-05	0.02586835	0.02507891	0.320158	0.291465	0.130756	0.257621	4.15444e-87	9.65333e-44	2.25039e-18	4	0.00751916	0.521057	0.028481	0.0101549	0.423323	0.00946508	487.703
815	-27102.62	-26853.71	-248.9084	0.06119971	1.093736e-05	0.02586835	0.02618882	0.322799	0.290333	0.130248	0.256621	8.07472e-11	1.33958e-05	0.0151752	3.98481	0.0130483	0.520545	0.028453	0.00576817	0.422907	0.00927874	488.8544
820	-27101.95	-26857.45	-244.5076	0.03255686	1.290922e-05	0.03074135	0.02768296	0.326278	0.286922	0.128717	0.258083	1.79591e-19	6.33285e-10	0.000243465	3.99976	0.0131699	0.524997	0.0194455	0.00146746	0.426524	0.0143956	418.8583
825	-27103.53	-26856.61	-246.9241	0.03282889	1.280851e-05	0.03878768	0.03310209	0.324391	0.287043	0.127777	0.260789	2.55564e-19	7.55434e-10	0.000261949	3.99974	0.013119	0.522966	0.0220116	0.00268998	0.424874	0.0143399	380.4422
830	-27103.24	-26853.94	-249.2998	0.03776703	1.230718e-05	0.0333626	0.02742312	0.323595	0.284821	0.13085	0.260735	6.38337e-17	1.19341e-08	0.000823189	3.99918	0.0103998	0.522744	0.0258823	0.00144955	0.424694	0.0148309	435.7923
835	-27108.1	-26859.37	-248.7296	0.008977092	1.193023e-05	0.02753558	0.02274481	0.322862	0.284175	0.132819	0.260144	4.81246e-68	3.28495e-34	2.0335e-14	4	0.00708017	0.539965	0.0227935	0.00794269	0.409158	0.0130609	433.5472
840	-27104.63	-26858.63	-245.9932	0.03955196	1.11607e-05	0.02673469	0.02494988	0.326738	0.280248	0.134414	0.258601	3.34451e-16	2.73126e-08	0.00116059	3.99884	0.0106601	0.531254	0.0300374	0.00452143	0.410426	0.0131014	414.6878
845	-27100.52	-26854.48	-246.0374	0.00442445	1.303703e-05	0.02140759	0.02074808	0.324407	0.289084	0.129825	0.256684	4.7132e-137	1.02844e-68	9.72407e-29	4	0.0112429	0.515648	0.0292205	0.0076889	0.42356	0.0126405	420.2111
850	-27104.66	-26860.7	-243.96	0.04103018	1.277596e-05	0.03161494	0.02335865	0.328869	0.282977	0.134493	0.253662	1.18205e-15	5.13406e-08	0.00150799	3.99849	0.0113517	0.520636	0.0224344	0.0058864	0.427657	0.0120347	313.7369
855	-27098.49	-26855.91	-242.5782	0.00366225	1.311617e-05	0.02821103	0.02658194	0.327667	0.281943	0.134001	0.256389	2.25345e-165	7.11167e-83	1.29082e-34	4	0.0120598	0.504679	0.0204617	0.00981456	0.439851	0.0131342	374.0386
860	-27101.48	-26857.71	-243.7659	0.01877938	1.308538e-05	0.03369211	0.03033508	0.325149	0.281324	0.133708	0.259819	4.87813e-33	1.04496e-16	3.73278e-07	4	0.020967	0.499621	0.0228003	0.00907271	0.434537	0.0130025	372.3414
865	-27100.91	-26857.19	-243.7125	0.02286886	1.293553e-05	0.02174026	0.02441816	0.320785	0.292346	0.1319	0.254969	2.63601e-27	7.67878e-14	5.77337e-06	3.99999	0.00967546	0.531256	0.0200577	0.0188563	0.404921	0.0152335	409.1257
870	-27097.76	-26854.78	-242.9751	0.005881896	1.293553e-05	0.0293867	0.02781635	0.321158	0.28295	0.13835	0.257542	2.45876e-103	7.42713e-52	9.655e-22	4	0.00906569	0.539082	0.0197741	0.00417918	0.410886	0.0170137	405.496
875	-27100.76	-26853.54	-247.2243	0.02214977	1.190335e-05	0.02399725	0.02785033	0.326056	0.280434	0.132041	0.261469	3.68397e-28	2.87081e-14	3.83814e-06	4	0.00935923	0.537198	0.0165628	0.0129558	0.40945	0.0144748	377.0084
880	-27101.93	-26855.29	-246.6397	0.01774525	1.144513e-05	0.01590618	0.01233625	0.326692	0.280981	0.132299	0.260029	6.60706e-35	1.21623e-17	1.52897e-07	4	0.00711748	0.512702	0.0171204	0.0137897	0.435804	0.013466	443.4358
885	-27108.38	-26860.77	-247.6055	0.03652624	1.105973e-05	0.01671311	0.013139	0.318361	0.291045	0.134791	0.255804	1.8349e-17	6.39906e-09	0.000635626	3.99936	0.00565631	0.522377	0.0174435	0.00340461	0.444028	0.00709119	432.0139
890	-27105.54	-26857.91	-247.6247	0.03355364	1.1853e-05	0.02184634	0.01464931	0.322324	0.289927	0.128761	0.258988	6.36162e-19	1.1918e-09	0.000316497	3.99968	0.0109116	0.561329	0.0178316	0.00831981	0.387534	0.0140735	397.3798
895	-27103.35	-26856.83	-246.5171	0.02690322	1.255186e-05	0.01809091	0.01179449	0.322324	0.289927	0.128761	0.258988	2.33638e-23	7.22668e-12	3.80533e-05	3.99996	0.0113069	0.551533	0.0182112	0.0109669	0.395784	0.0121976	377.6795
900	-27102.86	-26853.71	-249.1537	0.02416302	1.135406e-05	0.01541618	0.0115988	0.330142	0.283366	0.135741	0.250752	6.77477e-26	3.8924e-13	1.13225e-05	3.99999	0.0107059	0.506009	0.0182803	0.00918047	0.441204	0.0146195	409.8943
905	-27107.71	-26861.35	-246.3555	0.02902053	1.210359e-05	0.02283759	0.02023003	0.330142	0.283366	0.135741	0.250752	1.00257e-21	4.7331e-11	8.29964e-05	3.99992	0.0101963	0.514308	0.0233518	0.0209492	0.4202	0.0109943	414.0553
910	-27101.46	-26853.74	-247.719	0.07425309	1.192301e-05	0.02304737	0.02032601	0.325754	0.2796	0.133937	0.260708	4.32122e-09	9.78893e-05	0.0346511	3.96525	0.0121482	0.486733	0.0278403	0.0117948	0.453952	0.00753138	402.2411
915	-27101.64	-26853.25	-248.3954	0.04637295	1.141522e-05	0.01735004	0.01737174	0.320381	0.283762	0.131728	0.264129	5.79206e-14	3.59222e-07	0.0033802	3.99662	0.00805451	0.496124	0.0238131	0.0144935	0.449376	0.00813843	383.6201
920	-27096.78	-26848.83	-247.9507	0.06859865	1.202241e-05	0.01383134	0.006924555	0.330178	0.279672	0.129829	0.260322	9.28254e-10	4.53912e-05	0.0251855	3.97477	0.00907534	0.554725	0.0202405	0.00785597	0.39758	0.0105233	402.7425
925	-27101.84	-26858.95	-242.8816	0.02844802	1.360162e-05	0.02147487	0.01197519	0.328588	0.278325	0.135367	0.257721	3.83398e-22	2.92708e-11	6.79924e-05	3.99993	0.00836668	0.536251	0.0203778	0.00671103	0.410298	0.0179951	367.8665
930	-27095.64	-26852.97	-242.6667	0.08874655	1.364272e-05	0.02205222	0.01862147	0.317672	0.283217	0.137746	0.261365	9.09409e-08	0.000448509	0.0651755	3.93438	0.0132359	0.540561	0.0205416	0.00676498	0.413596	0.00529984	354.6804
935	-27099.43	-26854.61	-244.8254	0.02219919	1.372151e-05	0.02416321	0.0173818	0.328609	0.284431	0.1312	0.255761	4.23471e-28	3.07791e-14	3.9507e-06	4	0.0148014	0.534811	0.0213864	0.00267845	0.409196	0.017126	353.4938
940	-27087.6	-26848.11	-239.4866	0.05079506	1.576323e-05	0.02421454	0.02279129	0.324271	0.280677	0.134531	0.260521	7.81237e-13	1.31879e-06	0.00579828	3.9942	0.00706001	0.528839	0.0299048	0.00431451	0.420248	0.00963336	301.6963
945	-27094.4	-26853.71	-240.6967	0.01213228	1.501277e-05	0.02614597	0.02355375	0.324271	0.280677	0.134531	0.260521	1.3297e-50	1.72624e-25	8.4619e-11	4	0.0101978	0.533665	0.0216737	0.00206572	0.424083	0.00831498	338.4553
950	-27104.12	-26859.4	-244.7219	0.05151613	1.360612e-05	0.03851123	0.03284533	0.323292	0.278974	0.133715	0.264019	1.14454e-12	1.59615e-06	0.00627623	3.99372	0.00984754	0.55417	0.0183887	0.00468295	0.409518	0.00339236	411.6603
955	-27112.05	-26869.29	-242.7658	0.06372109	1.496693e-05	0.03799574	0.03857362	0.321763	0.282385	0.133083	0.26277	1.97793e-10	2.09614e-05	0.0182747	3.9817	0.0120026	0.510918	0.0182638	0.00276692	0.447151	0.00889757	358.4936
960	-27100.15	-26857.29	-242.8525	0.07613967	1.376776e-05	0.03675673	0.03577533	0.323488	0.2839	0.128433	0.264179	6.86083e-09	0.000123325	0.0381386	3.96174	0.00494129	0.550186	0.0121487	0.013624	0.402505	0.0165946	369.996
965	-27106.05	-26860.42	-245.6373	0.03523703	1.261942e-05	0.03273795	0.0343005	0.323843	0.284211	0.124256	0.26769	4.57775e-18	3.19656e-09	0.000476587	3.99952	0.00491524	0.547286	0.0157592	0.0151497	0.400383	0.0165071	360.0568
970	-27101.98	-26857.15	-244.8227	0.01634299	1.292347e-05	0.02540335	0.02200492	0.325391	0.288898	0.125122	0.26059	8.11004e-38	4.26164e-19	3.80538e-08	4	0.00529125	0.527242	0.0178607	0.0038749	0.431011	0.0147202	337.136
975	-27107.8	-26858.21	-249.5878	0.004364887	1.206187e-05	0.02540335	0.03171898	0.326879	0.286502	0.12819	0.258429	6.55271e-139	1.21264e-69	4.00416e-29	4	0.00489597	0.52572	0.0186123	0.0104178	0.429768	0.0105859	399.7358
980	-27090.66	-26845.24	-245.4212	0.02918677	1.204238e-05	0.02668172	0.02626731	0.321976	0.287459	0.131271	0.259293	1.31603e-21	5.42269e-11	8.78149e-05	3.99991	0.00923485	0.51999	0.025042	0.00667507	0.423565	0.0154937	414.2044
985	-27091.78	-26846.01	-245.7718	0.05842061	1.244227e-05	0.02485322	0.02345273	0.324776	0.281263	0.132413	0.261548	2.75008e-11	7.81953e-06	0.0121365	3.98786	0.00914297	0.514816	0.0315531	0.00660866	0.428093	0.00978634	417.1518
990	-27096.77	-26852.38	-244.389	0.02997844	1.332679e-05	0.02501686	0.01920613	0.328764	0.273642	0.132993	0.2646	4.61258e-21	1.01514e-10	0.000113908	3.99989	0.0126658	0.520897	0.0167195	0.00354976	0.43315	0.0130176	346.5636
995	-27098.67	-26855.15	-243.5125	0.0426832	1.224694e-05	0.03082749	0.02840136	0.330554	0.286306	0.133902	0.249238	4.3731e-15	9.87363e-08	0.00197803	3.99802	0.0112563	0.558267	0.020639	0.00333305	0.393485	0.0130202	391.7846
1000	-27094.68	-26851.81	-242.8717	0.07121414	1.314539e-05	0.0246124	0.02141505	0.332589	0.280701	0.135937	0.250773	1.94902e-09	6.57584e-05	0.0293754	3.97056	0.00774771	0.517584	0.0239866	0.00525704	0.433353	0.0120713	402.358
