Iteration	Posterior	Likelihood	Prior	alpha	clock	lambda	mu	pi[1]	pi[2]	pi[3]	pi[4]	r[1]	r[2]	r[3]	r[4]	rates[1]	rates[2]	rates[3]	rates[4]	rates[5]	rates[6]	tmrca
7960	-27043.57	-26863.63	-179.942	0.05055926	0.0001828554	0.8493162	0.8085454	0.314514	0.280737	0.141569	0.263179	6.87891e-13	1.23752e-06	0.00564725	3.99435	0.00925737	0.500485	0.0261597	0.0062504	0.448577	0.00927081	29.65866
7965	-27042.65	-26863.12	-179.5323	0.06164004	0.0001860244	0.851257	0.8075958	0.333105	0.274418	0.137277	0.2552	9.49231e-11	1.45237e-05	0.015693	3.98429	0.00860479	0.528728	0.0274951	0.00409369	0.416956	0.0141225	30.27112
7970	-27043.41	-26866.24	-177.1697	0.04621175	0.0001911851	0.851078	0.808689	0.338712	0.273771	0.128021	0.259496	5.21862e-14	3.40981e-07	0.0033079	3.99669	0.0153781	0.520338	0.0146171	0.0132973	0.422074	0.0142958	25.70227
7975	-27028.36	-26850.96	-177.4009	0.03751517	0.0001757354	0.8535724	0.8091731	0.324907	0.286069	0.127941	0.261083	4.98936e-17	1.0551e-08	0.000782179	3.99922	0.00737791	0.551501	0.0236416	0.00391114	0.394365	0.0192035	29.09456
7980	-27029.96	-26850.97	-178.9868	0.006700365	0.0001766625	0.8546081	0.8089557	0.315922	0.289876	0.129644	0.264558	7.83418e-91	1.32565e-45	3.79636e-19	4	0.00700832	0.554158	0.0273212	0.0068896	0.384332	0.0202903	27.28265
7985	-27033.7	-26855.51	-178.1859	0.04092723	0.0001611829	0.8544737	0.8095869	0.327495	0.283456	0.133327	0.255722	1.08576e-15	4.92055e-08	0.00148165	3.99852	0.0124078	0.517082	0.0187223	0.00864225	0.422591	0.0205549	29.49479
7990	-27036.42	-26855.68	-180.7412	0.05309689	0.0001739439	0.8557939	0.8112856	0.324277	0.290497	0.132017	0.253209	2.54946e-12	2.38191e-06	0.00741039	3.99259	0.00943507	0.518264	0.0217332	0.0113385	0.418856	0.0203732	28.78041
7995	-27036.02	-26857.65	-178.3764	0.01803195	0.0001872382	0.8539211	0.8121375	0.328445	0.28062	0.134471	0.256464	2.28791e-34	2.26318e-17	1.97844e-07	4	0.0122333	0.557079	0.0179075	0.00704588	0.395338	0.0103966	29.16668
8000	-27036.4	-26854.82	-181.5821	0.003320215	0.0001861327	0.8525866	0.8117204	0.328536	0.280698	0.134231	0.256535	2.61494e-182	2.42266e-91	3.94891e-38	4	0.00885429	0.555211	0.0170869	0.00295233	0.394012	0.0218829	27.47578
8005	-27036.97	-26858.66	-178.307	0.006925517	0.0001551731	0.8508054	0.8101518	0.319851	0.287195	0.133613	0.25934	6.53444e-88	3.82849e-44	1.53306e-18	4	0.00810542	0.529715	0.0184897	0.00448616	0.42568	0.0135245	29.72183
8010	-27033.42	-26853.77	-179.6427	0.02211865	0.0001806933	0.8523557	0.8113602	0.324465	0.285247	0.132707	0.257581	3.37337e-28	2.74713e-14	3.76864e-06	4	0.00571961	0.5403	0.0221114	0.0024997	0.417962	0.0114063	27.30829
8015	-27039.01	-26859.76	-179.2458	0.03316668	0.0001827313	0.850849	0.8095512	0.326408	0.286956	0.127511	0.259124	3.92873e-19	9.36612e-10	0.000286387	3.99971	0.0102183	0.533575	0.024616	0.00156106	0.409752	0.0202775	29.81283
8020	-27032.7	-26850.93	-181.7726	0.05428186	0.0001909818	0.847377	0.8084256	0.325256	0.285943	0.130592	0.258209	4.50703e-12	3.16667e-06	0.00834	3.99166	0.00634509	0.53573	0.0235954	0.0025635	0.411407	0.0203594	27.73645
8025	-27031.52	-26852.26	-179.2573	0.02334205	0.000177815	0.8486954	0.8065713	0.325822	0.281726	0.129156	0.263296	9.00755e-27	1.4194e-13	7.44982e-06	3.99999	0.00953369	0.531784	0.0234216	0.00272921	0.408377	0.0241545	28.13241
8030	-27031.18	-26854.89	-176.2945	0.004675156	0.0002112735	0.8484919	0.8050624	0.3285	0.288565	0.129953	0.252982	9.34043e-130	4.57818e-65	3.17766e-27	4	0.00491751	0.535852	0.0236008	0.00118797	0.411501	0.0229412	24.26444
8035	-27031.41	-26857.25	-174.1556	0.04607289	0.0001995499	0.8487231	0.8046178	0.329383	0.279547	0.134778	0.256293	4.76762e-14	3.25918e-07	0.00324646	3.99675	0.0049972	0.544536	0.0239833	0.00122928	0.418169	0.00708545	24.86289
8040	-27043.9	-26867.5	-176.4029	0.04984059	0.0002107644	0.850215	0.8053174	0.329383	0.279547	0.134778	0.256293	4.63306e-13	1.01567e-06	0.00520278	3.9948	0.00816649	0.543942	0.0212827	0.00181772	0.417713	0.00707773	26.20269
8045	-27029.31	-26858.2	-171.1046	0.0667566	0.0002237283	0.8513017	0.8058323	0.329996	0.280067	0.133167	0.25677	5.31646e-10	3.43571e-05	0.0224355	3.97753	0.00527055	0.528973	0.0176336	0.0023093	0.436124	0.00968973	22.87557
8050	-27022.81	-26854.2	-168.6016	0.03325757	0.0002467117	0.852143	0.8038642	0.325511	0.284481	0.135266	0.254742	4.40409e-19	9.91651e-10	0.000293253	3.99971	0.0054132	0.537553	0.0169311	0.00691591	0.421126	0.012061	21.86719
8055	-27028.11	-26861.45	-166.6593	0.07587404	0.0002498628	0.8532162	0.8025183	0.325554	0.284519	0.135537	0.25439	6.43742e-09	0.000119462	0.0376379	3.96224	0.00508812	0.487872	0.0200232	0.00699187	0.47039	0.009635	20.88041
8060	-27027.74	-26854.52	-173.223	0.0224908	0.000230608	0.8523763	0.8015514	0.329996	0.285353	0.129516	0.255135	9.51553e-28	4.6137e-14	4.67328e-06	4	0.00427875	0.558193	0.0285877	0.00799967	0.389985	0.0109562	21.03556
8065	-27030.36	-26857.14	-173.2206	0.02262387	0.0002395933	0.852715	0.8003053	0.32175	0.28798	0.132786	0.257484	1.36734e-27	5.53051e-14	5.03833e-06	3.99999	0.0150898	0.552428	0.0282925	0.00791705	0.385957	0.0103152	20.59226
8070	-27024.54	-26857.38	-167.1684	0.07123702	0.0002684618	0.8539499	0.8012087	0.322833	0.285582	0.133233	0.258352	1.96124e-09	6.59641e-05	0.0294135	3.97052	0.0080765	0.533777	0.0273373	0.00265937	0.416998	0.0111513	20.64668
8075	-27016.21	-26846.28	-169.9304	0.03658964	0.0002412138	0.8539281	0.8001079	0.32154	0.285294	0.135076	0.258091	1.95962e-17	6.6129e-09	0.000644355	3.99936	0.00698837	0.528947	0.0270899	0.00216829	0.422131	0.0126748	19.118
8080	-27023.84	-26852.12	-171.7175	0.02657661	0.0002315451	0.8525775	0.8004549	0.322911	0.286511	0.131386	0.259192	1.24034e-23	5.26564e-12	3.3369e-05	3.99997	0.0065287	0.562511	0.0230172	0.00258745	0.393274	0.0120821	19.84427
8085	-27036.77	-26864.41	-172.3553	0.05769359	0.000221555	0.8544727	0.800261	0.322121	0.28581	0.129734	0.262335	2.03955e-11	6.73444e-06	0.0114069	3.98859	0.00482668	0.51818	0.0249913	0.00361999	0.427004	0.0213777	23.76976
8090	-27028.67	-26854.46	-174.2077	0.09752275	0.000230204	0.8547202	0.7984118	0.323721	0.282158	0.130378	0.263743	3.70384e-07	0.000904427	0.0871734	3.91192	0.0100846	0.534731	0.0179587	0.00296813	0.413553	0.0207043	19.86378
8095	-27031.31	-26860.79	-170.5282	0.03962003	0.000239419	0.8552254	0.798335	0.326419	0.285689	0.13201	0.255883	3.55205e-16	2.81471e-08	0.00117518	3.99882	0.01298	0.528444	0.019955	0.00620918	0.415354	0.0170571	23.00097
8100	-27025.11	-26854.25	-170.8607	0.03141264	0.0002305183	0.8568036	0.797753	0.3191	0.290299	0.130589	0.260012	3.80863e-20	2.91665e-10	0.000176495	3.99982	0.0122384	0.552331	0.020857	0.00648985	0.386589	0.021495	20.7293
8105	-27026.79	-26854.58	-172.2174	0.03141264	0.0002243521	0.8603794	0.7975548	0.322566	0.288281	0.130105	0.259048	3.80863e-20	2.91665e-10	0.000176495	3.99982	0.0108364	0.511829	0.0231791	0.00644415	0.428275	0.0194358	23.01401
8110	-27021.1	-26849.9	-171.1989	0.04253432	0.000232474	0.8593241	0.7974641	0.3281	0.280793	0.130758	0.260348	3.90325e-15	9.32826e-08	0.00193195	3.99807	0.0103548	0.546105	0.0219474	0.00615775	0.409241	0.0061939	19.86481
8115	-27026.75	-26854.35	-172.4037	0.01549428	0.0002103634	0.8592586	0.7973279	0.325448	0.284661	0.128366	0.261525	7.78417e-40	4.17545e-20	1.45116e-08	4	0.0102326	0.57192	0.0223474	0.00695605	0.38537	0.00317418	23.85215
8120	-27027.12	-26854.13	-172.9901	0.03121283	0.0002334256	0.8594368	0.7987904	0.323133	0.282636	0.134567	0.259664	2.87136e-20	2.53251e-10	0.00016645	3.99983	0.00719418	0.569012	0.0159844	0.00801708	0.397647	0.00214473	23.7369
8125	-27028.56	-26856.34	-172.2214	0.07242982	0.0002190326	0.8570503	0.7979173	0.318708	0.287021	0.132228	0.262043	2.70165e-09	7.74129e-05	0.0314343	3.96849	0.00739574	0.557639	0.0167648	0.00763643	0.407763	0.00280089	21.458
8130	-27020.03	-26846.87	-173.1605	0.001455216	0.0002152377	0.8590291	0.7996617	0.322632	0.283952	0.131941	0.261475	0	1.5397e-207	2.34697e-86	4	0.00690809	0.547104	0.0268937	0.0116691	0.40006	0.00736564	22.67481
8135	-27015.3	-26844.67	-170.6348	0.0110966	0.000212454	0.8574384	0.800248	0.326045	0.285452	0.133337	0.255167	3.10591e-55	8.3437e-28	9.25538e-12	4	0.00638229	0.537444	0.024256	0.0114631	0.404789	0.0156651	24.30864
8140	-27030.51	-26858.41	-172.0995	0.005454385	0.00021231	0.8569739	0.7988457	0.329997	0.281963	0.129781	0.258259	2.33338e-111	7.23556e-56	2.08887e-23	4	0.00933068	0.538942	0.0165059	0.00753388	0.405917	0.0217699	21.45043
8145	-27028.04	-26858.34	-169.6983	0.02145729	0.0002400001	0.8560995	0.7981185	0.326861	0.287333	0.127059	0.258747	4.88831e-29	1.04581e-14	2.52427e-06	4	0.0101336	0.533061	0.0163258	0.00745167	0.401488	0.0315394	23.25635
8150	-27026.39	-26857.16	-169.2249	0.05988861	0.0002283527	0.8568906	0.7969093	0.323408	0.281138	0.131682	0.263773	4.91873e-11	1.04564e-05	0.0136923	3.9863	0.00991364	0.543017	0.0172865	0.0072899	0.392772	0.0297212	23.47136
8155	-27028.4	-26855.17	-173.2262	0.005633162	0.0002248877	0.8566745	0.7966898	0.324403	0.286464	0.134176	0.254957	7.43155e-108	4.08331e-54	1.11393e-22	4	0.0058516	0.509578	0.0250446	0.00980581	0.418083	0.0316365	21.8691
8160	-27020.79	-26848.42	-172.3703	0.01717183	0.0002248162	0.8555755	0.7958302	0.32432	0.286391	0.134142	0.255148	4.8652e-36	3.30053e-18	8.89883e-08	4	0.0117272	0.538183	0.0264504	0.0112965	0.40325	0.00909319	22.12063
8165	-27028.35	-26854.41	-173.934	0.03745603	0.0001974528	0.8528822	0.7957816	0.322152	0.291162	0.133245	0.253442	4.70664e-17	1.02478e-08	0.000772773	3.99923	0.0117136	0.537556	0.0208569	0.0151358	0.402781	0.0119568	20.56679
8170	-27034.58	-26862.77	-171.8154	0.01868006	0.0001936658	0.8528007	0.7966157	0.325635	0.287802	0.130146	0.256417	3.29465e-33	8.58778e-17	3.44086e-07	4	0.0102334	0.491302	0.030763	0.00852782	0.448516	0.0106575	28.80471
8175	-27022.73	-26848.08	-174.6484	0.005315918	0.0001862485	0.8552207	0.7961345	0.325009	0.287249	0.131817	0.255924	3.11053e-114	2.64181e-57	5.28776e-24	4	0.00555462	0.54966	0.0245195	0.00802169	0.40269	0.00955426	26.09434
8180	-27023.27	-26849.95	-173.3169	0.0109872	0.0002118433	0.858061	0.796332	0.322089	0.288492	0.132388	0.257032	8.95372e-56	4.47992e-28	7.14994e-12	4	0.00561524	0.555658	0.0240548	0.00687086	0.396766	0.0110348	25.23964
8185	-27032.95	-26860.88	-172.0625	0.02083753	0.0002180151	0.8585423	0.7977702	0.323163	0.28333	0.130019	0.263489	7.15602e-30	4.00158e-15	1.69434e-06	4	0.0180977	0.488475	0.0271438	0.00515428	0.447716	0.0134134	22.86149
8190	-27031.65	-26855.45	-176.1972	0.05460824	0.0002057954	0.8583431	0.7957638	0.323163	0.28333	0.130019	0.263489	5.24996e-12	3.41762e-06	0.00860818	3.99139	0.00334058	0.51562	0.0286522	0.00471401	0.433669	0.0140035	25.09509
8195	-27028.32	-26854.26	-174.0659	0.0681737	0.0002079454	0.8570093	0.7952037	0.320237	0.285051	0.130417	0.264296	8.18446e-10	4.26234e-05	0.0245362	3.97542	0.00385349	0.519069	0.0338546	0.00617253	0.420699	0.0163511	24.41193
8200	-27024.63	-26852.12	-172.5065	0.05527424	0.0001958993	0.8583616	0.796082	0.322708	0.28725	0.131423	0.258619	7.12769e-12	3.98195e-06	0.00917183	3.99082	0.00864968	0.5304	0.0257014	0.00925837	0.411367	0.0146239	25.26987
8205	-27030.53	-26859.18	-171.3492	0.003049689	0.0002131632	0.8610574	0.7960763	0.315392	0.290353	0.132842	0.261413	2.14889e-198	2.19624e-99	1.81344e-41	4	0.00937663	0.504407	0.0233743	0.00726849	0.44594	0.00963418	25.76555
8210	-27034.21	-26862.36	-171.8494	0.02913198	0.0002117554	0.8601426	0.7965009	0.328979	0.277848	0.128154	0.265019	1.20357e-21	5.18585e-11	8.62027e-05	3.99991	0.009532	0.504002	0.0233556	0.00726266	0.445582	0.0102652	23.52994
8215	-27026.06	-26853.52	-172.5389	0.02913198	0.0002258518	0.8576453	0.7954679	0.323755	0.283973	0.131461	0.260811	1.20357e-21	5.18585e-11	8.62027e-05	3.99991	0.00908976	0.524477	0.0273403	0.00834356	0.424909	0.00583987	21.42964
8220	-27026.52	-26854.14	-172.3834	0.002424838	0.0002223319	0.857341	0.7945402	0.326701	0.280252	0.131721	0.261326	2.88626e-249	8.0494e-125	5.03121e-52	4	0.00761596	0.525947	0.0223314	0.00836695	0.426101	0.00963772	22.79486
8225	-27027.53	-26855.54	-171.9898	0.06104737	0.0001941164	0.8568634	0.7946553	0.326583	0.280151	0.132034	0.261231	7.63114e-11	1.30229e-05	0.0149983	3.98499	0.00834532	0.507388	0.0251695	0.00623962	0.44685	0.00600787	26.97951
8230	-27030.28	-26856.81	-173.4749	0.02304955	0.0002157853	0.8538649	0.7946806	0.329841	0.285428	0.129169	0.255562	4.23955e-27	9.73805e-14	6.37155e-06	3.99999	0.00588857	0.525747	0.0326634	0.00701728	0.423943	0.00474111	23.13436
8235	-27034.42	-26858.93	-175.4919	0.07451008	0.0001882237	0.8541143	0.7972323	0.323208	0.279119	0.135574	0.262099	4.60843e-09	0.000101088	0.0351168	3.96478	0.0106798	0.530935	0.0273895	0.0113109	0.403795	0.0158895	24.72709
8240	-27031.59	-26855.43	-176.1663	0.07815956	0.0001865258	0.8505459	0.7964858	0.3204	0.285681	0.134098	0.259821	1.09795e-08	0.000155984	0.0420456	3.9578	0.0109757	0.530499	0.0257129	0.00905417	0.414983	0.00877509	23.41238
8245	-27030.83	-26857.18	-173.6493	0.03282858	0.0001931686	0.8522885	0.7971401	0.322929	0.283053	0.132146	0.261873	2.55462e-19	7.55282e-10	0.000261927	3.99974	0.0132883	0.539403	0.0263981	0.00920613	0.407114	0.00459084	30.98507
8250	-27036.16	-26860.02	-176.1353	0.03657346	0.0001826201	0.8535792	0.7971638	0.325699	0.279326	0.132467	0.262508	1.92704e-17	6.55772e-09	0.000642118	3.99936	0.00399495	0.539294	0.0329023	0.00661788	0.407032	0.0101589	31.16932
8255	-27035.4	-26859.76	-175.6423	0.03496384	0.0001922581	0.8515078	0.7979396	0.321813	0.290559	0.130886	0.256742	3.36644e-18	2.74127e-09	0.000447153	3.99955	0.013453	0.527616	0.0149704	0.00866849	0.417709	0.0175829	27.20632
8260	-27031.28	-26854.35	-176.9288	0.03264307	0.0001800918	0.8503092	0.7980111	0.321813	0.290559	0.130886	0.256742	2.00962e-19	6.699e-10	0.000249209	3.99975	0.0126527	0.550435	0.0211815	0.00815283	0.392861	0.0147167	27.06654
8265	-27027.07	-26852.1	-174.9654	0.004545458	0.0001940109	0.8488177	0.8006893	0.325215	0.283059	0.13227	0.259456	1.97636e-133	6.65959e-67	5.4902e-28	4	0.00859603	0.530288	0.0143135	0.00392296	0.431293	0.0115855	25.87962
8270	-27028.01	-26853.34	-174.6693	0.0264166	0.0001855641	0.8483197	0.8008616	0.322582	0.282899	0.132195	0.262324	9.0436e-24	4.49631e-12	3.12522e-05	3.99997	0.00922703	0.542894	0.0197421	0.00177235	0.413929	0.0124359	30.76583
8275	-27034.3	-26859.26	-175.0385	0.06322819	0.0002175652	0.8471259	0.8014196	0.324948	0.285845	0.133571	0.255635	1.66951e-10	1.92587e-05	0.0176432	3.98234	0.00478496	0.506097	0.0309569	0.00183745	0.450251	0.006073	24.24792
8280	-27029.36	-26853.49	-175.8678	0.0347269	0.0002066704	0.8437825	0.7999333	0.322876	0.284022	0.13272	0.260382	2.56862e-18	2.39456e-09	0.000422757	3.99958	0.00418167	0.534184	0.0296063	0.00530516	0.41322	0.0135027	23.68189
8285	-27028.73	-26853.86	-174.8745	0.06591735	0.0001961138	0.8424406	0.8009465	0.322876	0.284022	0.13272	0.260382	4.08186e-10	3.01068e-05	0.0212386	3.97873	0.00388131	0.537964	0.0241512	0.0053427	0.416144	0.0125165	26.64965
8290	-27032.92	-26854.95	-177.9658	0.03856352	0.0001895946	0.8420114	0.8015053	0.325599	0.28288	0.132186	0.259335	1.36222e-16	1.74324e-08	0.000963332	3.99904	0.00317771	0.531412	0.0210642	0.00737826	0.42861	0.00835753	27.31103
8295	-27038.2	-26858.97	-179.2258	0.02367911	0.0001752755	0.8428969	0.8010772	0.320679	0.28228	0.134876	0.262165	2.09765e-26	2.16598e-13	8.87793e-06	3.99999	0.00318887	0.536693	0.0216407	0.00325701	0.425761	0.00945917	25.67995
8300	-27027.54	-26852.97	-174.5707	0.04790826	0.0001985907	0.8391323	0.8008159	0.320679	0.28228	0.134876	0.262165	1.50933e-13	5.79806e-07	0.00412298	3.99588	0.00484553	0.551568	0.0141729	0.00211428	0.414342	0.0129578	28.49695
8305	-27029.67	-26853.23	-176.4319	0.02195076	0.0001985361	0.8391517	0.7990079	0.320685	0.282266	0.134878	0.26217	2.0888e-28	2.16173e-14	3.4119e-06	4	0.0132866	0.543304	0.0252013	0.00158624	0.408134	0.00848704	28.14452
8310	-27034.88	-26856.32	-178.5559	0.02763812	0.0001847869	0.8388379	0.7985683	0.324184	0.283794	0.128432	0.26359	9.1948e-23	1.43354e-11	5.05619e-05	3.99995	0.0101722	0.552955	0.0261654	0.000924977	0.387266	0.0225159	29.15247
8315	-27028.94	-26853.94	-174.9911	0.0872883	0.0001972794	0.8397371	0.7982551	0.32248	0.282302	0.133013	0.262204	7.00692e-08	0.000393741	0.0617474	3.93786	0.0079217	0.561932	0.018682	0.00181082	0.393553	0.0161004	25.50445
8320	-27025.45	-26848.57	-176.8832	0.02816198	0.0001943461	0.8398444	0.7992974	0.325948	0.280857	0.132332	0.260862	2.33729e-22	2.28548e-11	6.13583e-05	3.99994	0.00698423	0.53584	0.0162281	0.00260872	0.422986	0.0153529	25.39536
8325	-27028.93	-26852.54	-176.3912	0.04740236	0.0001888202	0.8391568	0.8004732	0.329465	0.280554	0.13001	0.25997	1.10842e-13	4.9689e-07	0.00386725	3.99613	0.00673485	0.534402	0.0163208	0.00233061	0.417388	0.0228233	26.28337
8330	-27040.09	-26864.91	-175.1757	0.02431939	0.0001841468	0.8412018	0.8032053	0.327319	0.278896	0.129163	0.264623	9.79697e-26	4.68069e-13	1.2223e-05	3.99999	0.00516517	0.49744	0.0214015	0.00363054	0.447873	0.0244902	27.89394
8335	-27031.75	-26855.63	-176.1209	0.04430378	0.0001775623	0.841145	0.8070286	0.320354	0.288297	0.131615	0.259733	1.43425e-14	1.78787e-07	0.00253055	3.99747	0.00744763	0.494838	0.0212896	0.00653266	0.44553	0.0243621	25.25967
8340	-27034.51	-26857.61	-176.9044	0.03653804	0.0001907922	0.8395934	0.8037322	0.330412	0.282595	0.13015	0.256842	1.85754e-17	6.4384e-09	0.000637245	3.99936	0.00607127	0.507655	0.023755	0.0071642	0.44116	0.0141948	25.30489
8345	-27036.82	-26858.46	-178.353	0.03015274	0.0001737602	0.8400771	0.801483	0.327689	0.288507	0.129078	0.254726	6.02596e-21	1.16027e-10	0.000120402	3.99988	0.0113425	0.497801	0.0299626	0.010688	0.432597	0.0176082	29.00314
8350	-27035.96	-26855.79	-180.1702	0.05182175	0.0001764482	0.8397568	0.8017248	0.32648	0.287443	0.13229	0.253786	1.34133e-12	1.72788e-06	0.00648619	3.99351	0.00661378	0.537672	0.0283339	0.00650046	0.411873	0.00900637	29.73089
8355	-27036.64	-26856.9	-179.7444	0.04685886	0.0001847907	0.8384693	0.8038018	0.326218	0.290043	0.129877	0.253862	7.89634e-14	4.19413e-07	0.0036046	3.99639	0.00658397	0.535249	0.0282062	0.0116404	0.410017	0.00830366	29.80693
8360	-27034.42	-26856.73	-177.6906	0.0246318	0.0001732053	0.8388578	0.8033424	0.318523	0.2832	0.137371	0.260906	2.01863e-25	6.71864e-13	1.42008e-05	3.99999	0.00642019	0.521934	0.0214531	0.012833	0.431889	0.00547092	27.14669
8365	-27033.34	-26854.6	-178.7319	0.03675222	0.0001658289	0.8404307	0.8049643	0.321638	0.28292	0.132133	0.263308	2.31711e-17	7.19075e-09	0.000667144	3.99933	0.00470731	0.516352	0.0381832	0.00443894	0.428348	0.0079711	29.80416
8370	-27037.74	-26858.91	-178.8335	0.07606698	0.0001916327	0.842028	0.8043611	0.321638	0.28292	0.132133	0.263308	6.74257e-09	0.000122258	0.0380013	3.96188	0.0139218	0.521905	0.0134563	0.00491282	0.432954	0.0128498	25.36103
8375	-27032.84	-26854.15	-178.6944	0.01433398	0.000191362	0.8387353	0.8038936	0.321638	0.28292	0.132133	0.263308	5.57081e-43	1.11712e-21	3.22907e-09	4	0.0102689	0.50609	0.0213016	0.00476395	0.433443	0.0241322	25.78926
8380	-27030.26	-26853.85	-176.4057	0.01560692	0.000197629	0.837445	0.8025527	0.319255	0.288373	0.131154	0.261218	1.48471e-39	5.76652e-20	1.65922e-08	4	0.0072064	0.512925	0.0246109	0.0054774	0.439296	0.0104843	28.6565
8385	-27033.79	-26853.38	-180.4076	0.037345	0.0001703446	0.838145	0.8020132	0.329945	0.287139	0.129713	0.253203	4.21627e-17	9.69936e-09	0.000755338	3.99924	0.00719298	0.511969	0.0245651	0.00732954	0.438478	0.0104648	29.68921
8390	-27038.56	-26859.28	-179.2734	0.04395734	0.0001717509	0.8382864	0.8042042	0.32826	0.278747	0.133465	0.259528	1.12085e-14	1.58055e-07	0.00240441	3.9976	0.00822472	0.526341	0.0247278	0.00794	0.422679	0.0100877	29.68921
8395	-27036.46	-26856.68	-179.7852	0.001145895	0.0001587351	0.837851	0.8054665	0.327073	0.288177	0.137981	0.246769	0	2.22455e-263	1.56584e-109	4	0.00918534	0.508326	0.0240864	0.00445581	0.438597	0.0153499	33.00231
8400	-27043.23	-26860.49	-182.7418	0.001639864	0.0001624332	0.8376058	0.8055677	0.322583	0.284221	0.136594	0.256601	0	3.02119e-184	1.09109e-76	4	0.00879183	0.535034	0.0323088	0.00419485	0.41291	0.00675993	26.58224
8405	-27032.62	-26853.76	-178.8585	0.009407936	0.0001743698	0.83993	0.8052553	0.322506	0.284153	0.136801	0.25654	5.6714e-65	1.12765e-32	8.82216e-14	4	0.00888896	0.540945	0.0192106	0.00822635	0.417472	0.005257	28.46523
8410	-27028.26	-26846.54	-181.7264	0.05440538	0.0001726622	0.8403326	0.8091342	0.325454	0.286751	0.12891	0.258885	4.77598e-12	3.25975e-06	0.00844087	3.99156	0.00521672	0.542557	0.0212294	0.00907401	0.415864	0.00605853	29.51804
8415	-27037.94	-26855.52	-182.4228	0.02636319	0.0001560493	0.8415681	0.8088805	0.329512	0.277579	0.128845	0.264064	8.13141e-24	4.26354e-12	3.05705e-05	3.99997	0.0097537	0.50127	0.023066	0.0072065	0.448019	0.0106847	32.20386
8420	-27037.41	-26855.99	-181.42	0.06257383	0.0001734984	0.8378062	0.8084252	0.327797	0.276135	0.133378	0.26269	1.32758e-10	1.71746e-05	0.016824	3.98316	0.00981363	0.504351	0.0188172	0.00725079	0.450772	0.00899584	28.50797
8425	-27033.02	-26851.22	-181.7939	0.01487355	0.0001646803	0.8357751	0.8087684	0.325008	0.282246	0.132291	0.260455	1.86044e-41	6.45547e-21	6.68715e-09	4	0.00620774	0.540423	0.0196703	0.00291619	0.41921	0.0115731	32.89035
8430	-27034.36	-26854.46	-179.9009	0.03111438	0.0001626206	0.8351791	0.8084974	0.325509	0.282681	0.130675	0.261135	2.49497e-20	2.36071e-10	0.000161669	3.99984	0.00622751	0.542144	0.0197329	0.00189864	0.420545	0.00945175	32.89117
8435	-27032.25	-26852.3	-179.9448	0.01970374	0.0001587579	0.8350945	0.8075059	0.32384	0.281232	0.135131	0.259797	1.55666e-31	5.90247e-16	7.65724e-07	4	0.00504181	0.531081	0.0298807	0.00424728	0.420968	0.00878086	31.17576
8440	-27033.8	-26853.4	-180.3944	0.06570438	0.0001637861	0.8353818	0.8060021	0.324147	0.281498	0.135259	0.259097	3.81301e-10	2.90989e-05	0.0209406	3.97903	0.00550976	0.489951	0.032654	0.00611876	0.46004	0.00572628	32.44559
